sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,verdict,FileName,sample,user,FullName,id,fuzzy_n,desorb.Start.diff
2021-07-28T18:02:58Z,2021-07-29T18:15:38Z,2021-07-29T18:26:39Z,2021-07-29T18:15:38Z,Desorbed NA,33,34,34,34,0,661,,Sterile_11_210721_7282021_34.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Sterile_11_210721_7282021_34.qgd,75fd068d-0705-4019-b076-25407a98e119,1,32.333333333333336
2021-07-28T18:02:58Z,2021-07-29T18:47:33Z,2021-07-29T18:58:31Z,2021-07-29T18:47:33Z,Desorbed NA,34,35,35,35,0,658,,Veg_5_210721_7282021_35.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Veg_5_210721_7282021_35.qgd,75fd068d-0705-4019-b076-25407a98e119,1,31.916666666666668
2021-07-28T18:02:58Z,2021-07-29T19:19:54Z,2021-07-29T19:30:53Z,2021-07-29T19:19:54Z,Desorbed NA,35,36,36,36,0,659,,Ambient_6_210721_7282021_36.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Ambient_6_210721_7282021_36.qgd,75fd068d-0705-4019-b076-25407a98e119,1,32.35
2021-07-29T21:38:56Z,2021-07-30T04:43:45Z,2021-07-30T04:43:10Z,2021-07-30T04:43:10Z,Desorbed NA,1,1,1,1,0,35,,Blank1_7292021_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_7292021_01.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,563.85
2021-07-29T21:38:56Z,2021-07-30T05:14:15Z,2021-07-30T05:25:16Z,2021-07-30T05:14:15Z,Desorbed NA,2,2,2,2,0,661,,Maxfield_6_210726_7292021_02.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_6_210726_7292021_02.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,30.5
2021-07-29T21:38:56Z,2021-07-30T05:45:52Z,2021-07-30T05:56:45Z,2021-07-30T05:45:52Z,Desorbed NA,3,3,3,3,0,653,,Maxfield_8_210726_7292021_03.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_8_210726_7292021_03.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.616666666666667
2021-07-29T21:38:56Z,2021-07-30T06:17:28Z,2021-07-30T06:28:24Z,2021-07-30T06:17:28Z,Desorbed NA,4,4,4,4,0,656,,Maxfield_5_210726_7292021_04.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_5_210726_7292021_04.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.6
2021-07-29T21:38:56Z,2021-07-30T06:49:09Z,2021-07-30T07:00:11Z,2021-07-30T06:49:09Z,Desorbed NA,5,5,5,5,0,662,,Maxfield_10_210726_7292021_05.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_10_210726_7292021_05.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.683333333333334
2021-07-29T21:38:56Z,2021-07-30T07:20:52Z,2021-07-30T07:31:50Z,2021-07-30T07:20:52Z,Desorbed NA,6,6,6,6,0,658,,Maxfield_11_210726_7292021_06.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_11_210726_7292021_06.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.716666666666665
2021-07-29T21:38:56Z,2021-07-30T07:52:33Z,2021-07-30T08:03:24Z,2021-07-30T07:52:33Z,Desorbed NA,7,7,7,7,0,651,,Maxfield_15_210726_7292021_07.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_15_210726_7292021_07.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.683333333333334
2021-07-29T21:38:56Z,2021-07-30T08:24:05Z,2021-07-30T08:35:07Z,2021-07-30T08:24:05Z,Desorbed NA,8,8,8,8,0,662,,Maxfield_16_210726_7292021_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_16_210726_7292021_08.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.533333333333335
2021-07-29T21:38:56Z,2021-07-30T08:55:40Z,2021-07-30T09:06:42Z,2021-07-30T08:55:40Z,Desorbed NA,9,9,9,9,0,662,,Maxfield_17_210726_7292021_09.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_17_210726_7292021_09.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.583333333333332
2021-07-29T21:38:56Z,2021-07-30T09:27:12Z,2021-07-30T09:38:16Z,2021-07-30T09:27:12Z,Desorbed NA,10,10,10,10,0,664,,Maxfield_4_210726_7292021_10.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_4_210726_7292021_10.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.533333333333335
2021-07-29T21:38:56Z,2021-07-30T09:59:38Z,2021-07-30T10:09:46Z,2021-07-30T09:59:38Z,Desorbed NA,11,11,11,11,0,608,,Maxfield_13_210726_7292021_11.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_13_210726_7292021_11.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,32.43333333333333
2021-07-29T21:38:56Z,2021-07-30T10:30:05Z,2021-07-30T10:41:07Z,2021-07-30T10:30:05Z,Desorbed NA,12,12,12,12,0,662,,Maxfield_3_210726_7292021_12.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_3_210726_7292021_12.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,30.45
2021-07-29T21:38:56Z,2021-07-30T11:01:25Z,2021-07-30T11:12:29Z,2021-07-30T11:01:25Z,Desorbed NA,13,13,13,13,0,664,,Maxfield_2_210726_7292021_13.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_2_210726_7292021_13.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.333333333333332
2021-07-29T21:38:56Z,2021-07-30T11:32:42Z,2021-07-30T11:43:42Z,2021-07-30T11:32:42Z,Desorbed NA,14,14,14,14,0,660,,Maxfield_1_210726_7292021_14.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_1_210726_7292021_14.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.283333333333335
2021-07-29T21:38:56Z,2021-07-30T12:03:55Z,2021-07-30T12:14:57Z,2021-07-30T12:03:55Z,Desorbed NA,15,15,15,15,0,662,,Maxfield_7_210726_7292021_15.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_7_210726_7292021_15.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.216666666666665
2021-07-29T21:38:56Z,2021-07-30T12:35:09Z,2021-07-30T12:46:08Z,2021-07-30T12:35:09Z,Desorbed NA,16,16,16,16,0,659,,Maxfield_9_210726_7292021_16.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Maxfield_9_210726_7292021_16.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.233333333333334
2021-07-29T21:38:56Z,2021-07-30T13:06:11Z,2021-07-30T13:17:18Z,2021-07-30T13:06:11Z,Desorbed NA,17,17,17,17,0,667,,SC_53_210715_7292021_17.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/SC_53_210715_7292021_17.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.033333333333335
2021-07-29T21:38:56Z,2021-07-30T13:37:25Z,2021-07-30T13:48:22Z,2021-07-30T13:37:25Z,Desorbed NA,18,18,18,18,0,657,,SC_66_210715_7292021_18.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/SC_66_210715_7292021_18.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.233333333333334
2021-07-29T21:38:56Z,2021-07-30T14:08:21Z,2021-07-30T14:19:24Z,2021-07-30T14:08:21Z,Desorbed NA,19,19,19,19,0,663,,SC_67_210715_7292021_19.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/SC_67_210715_7292021_19.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,30.933333333333334
2021-07-29T21:38:56Z,2021-07-30T14:39:25Z,2021-07-30T14:50:30Z,2021-07-30T14:39:25Z,Desorbed NA,20,20,20,20,0,665,,SC_68_210715_7292021_20.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/SC_68_210715_7292021_20.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.066666666666666
2021-07-29T21:38:56Z,2021-07-30T15:11:26Z,2021-07-30T15:21:31Z,2021-07-30T15:11:26Z,Desorbed NA,1,21,21,21,0,605,,Blank2_7292021_21.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank2_7292021_21.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,32.016666666666666
2021-07-29T21:38:56Z,2021-07-30T15:42:41Z,2021-07-30T15:52:57Z,2021-07-30T15:42:41Z,Desorbed NA,21,22,22,22,0,616,,Ambient_4_210719_redo_7292021_22.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Ambient_4_210719_redo_7292021_22.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.25
2021-07-29T21:38:56Z,2021-07-30T16:13:09Z,2021-07-30T16:24:13Z,2021-07-30T16:13:09Z,Desorbed NA,22,23,23,23,0,664,,M36_1_210721_redo_7292021_23.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/M36_1_210721_redo_7292021_23.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,30.466666666666665
2021-07-29T21:38:56Z,2021-07-30T16:44:38Z,2021-07-30T16:55:36Z,2021-07-30T16:44:38Z,Desorbed NA,23,24,24,24,0,658,,Veg_4_210721_redo_7292021_24.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Veg_4_210721_redo_7292021_24.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.483333333333334
2021-07-29T21:38:56Z,2021-07-30T17:16:20Z,2021-07-30T17:27:15Z,2021-07-30T17:16:20Z,Desorbed NA,29,25,25,25,0,655,,Sterile_6_210721_redo_7292021_25.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Sterile_6_210721_redo_7292021_25.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.7
2021-07-29T21:38:56Z,2021-07-30T17:48:00Z,2021-07-30T17:59:04Z,2021-07-30T17:48:00Z,Desorbed NA,30,26,26,26,0,664,,Sterile_8_210721_redo_7292021_26.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Sterile_8_210721_redo_7292021_26.qgd,d9816b59-c43a-4afa-b09d-ffb07ea33eca,1,31.666666666666668
2021-07-31T17:55:54Z,2021-08-01T01:00:48Z,2021-08-01T00:57:39Z,2021-08-01T00:57:39Z,Desorbed NA,1,1,1,1,0,189,,Blank1_7312021_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_7312021_01.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,1872.8
2021-07-31T17:55:54Z,2021-08-01T01:31:16Z,2021-08-01T01:42:09Z,2021-08-01T01:31:16Z,Desorbed NA,2,2,2,2,0,653,,GNA_127_210730_7312021_02.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_127_210730_7312021_02.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.466666666666665
2021-07-31T17:55:54Z,2021-08-01T02:02:12Z,2021-08-01T02:13:18Z,2021-08-01T02:02:12Z,Desorbed NA,3,3,3,3,0,666,,GNA_126_210730_7312021_03.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_126_210730_7312021_03.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.933333333333334
2021-07-31T17:55:54Z,2021-08-01T02:33:26Z,2021-08-01T02:44:29Z,2021-08-01T02:33:26Z,Desorbed NA,4,4,4,4,0,663,,GNA_125_210730_7312021_04.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_125_210730_7312021_04.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.233333333333334
2021-07-31T17:55:54Z,2021-08-01T03:04:38Z,2021-08-01T03:15:40Z,2021-08-01T03:04:38Z,Desorbed NA,5,5,5,5,0,662,,GNA_121_210730_7312021_05.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_121_210730_7312021_05.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.2
2021-07-31T17:55:54Z,2021-08-01T03:35:51Z,2021-08-01T03:46:51Z,2021-08-01T03:35:51Z,Desorbed NA,6,6,6,6,0,660,,GNA_128_210730_7312021_06.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_128_210730_7312021_06.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.216666666666665
2021-07-31T17:55:54Z,2021-08-01T04:07:03Z,2021-08-01T04:18:07Z,2021-08-01T04:07:03Z,Desorbed NA,7,7,7,7,0,664,,GNA_129_210730_7312021_07.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_129_210730_7312021_07.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.2
2021-07-31T17:55:54Z,2021-08-01T04:38:16Z,2021-08-01T04:49:18Z,2021-08-01T04:38:16Z,Desorbed NA,8,8,8,8,0,662,,GNA_130_210730_7312021_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_130_210730_7312021_08.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.216666666666665
2021-07-31T17:55:54Z,2021-08-01T05:09:25Z,2021-08-01T05:20:30Z,2021-08-01T05:09:25Z,Desorbed NA,9,9,9,9,0,665,,GNA_124_210730_7312021_09.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_124_210730_7312021_09.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.15
2021-07-31T17:55:54Z,2021-08-01T05:40:30Z,2021-08-01T05:51:32Z,2021-08-01T05:40:30Z,Desorbed NA,10,10,10,10,0,662,,GNA_122_210730_7312021_10.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_122_210730_7312021_10.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.083333333333332
2021-07-31T17:55:54Z,2021-08-01T06:12:28Z,2021-08-01T06:22:35Z,2021-08-01T06:12:28Z,Desorbed NA,11,11,11,11,0,607,,GNA_125_210730_7312021_11.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_125_210730_7312021_11.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.966666666666665
2021-07-31T17:55:54Z,2021-08-01T06:42:54Z,2021-08-01T06:53:47Z,2021-08-01T06:42:54Z,Desorbed NA,12,12,12,12,0,653,,GNA_141_210730_7312021_12.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_141_210730_7312021_12.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.433333333333334
2021-07-31T17:55:54Z,2021-08-01T07:13:48Z,2021-08-01T07:24:50Z,2021-08-01T07:13:48Z,Desorbed NA,13,13,13,13,0,662,,GNA_137_210730_7312021_13.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_137_210730_7312021_13.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.9
2021-07-31T17:55:54Z,2021-08-01T07:44:48Z,2021-08-01T07:55:48Z,2021-08-01T07:44:48Z,Desorbed NA,14,14,14,14,0,660,,GNA_138_210730_7312021_14.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_138_210730_7312021_14.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31
2021-07-31T17:55:54Z,2021-08-01T08:15:53Z,2021-08-01T08:26:46Z,2021-08-01T08:15:53Z,Desorbed NA,15,15,15,15,0,653,,GNA_140_210730_7312021_15.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_140_210730_7312021_15.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,31.083333333333332
2021-07-31T17:55:54Z,2021-08-01T08:46:49Z,2021-08-01T08:57:40Z,2021-08-01T08:46:49Z,Desorbed NA,16,16,16,16,0,651,,GNA_139_210730_7312021_16.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_139_210730_7312021_16.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.933333333333334
2021-07-31T17:55:54Z,2021-08-01T09:17:41Z,2021-08-01T09:28:34Z,2021-08-01T09:17:41Z,Desorbed NA,17,17,17,17,0,653,,GNA_135_210730_7312021_17.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_135_210730_7312021_17.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.866666666666667
2021-07-31T17:55:54Z,2021-08-01T09:48:34Z,2021-08-01T09:59:16Z,2021-08-01T09:48:34Z,Desorbed NA,18,18,18,18,0,642,,GNA_136_210730_7312021_18.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_136_210730_7312021_18.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.883333333333333
2021-07-31T17:55:54Z,2021-08-01T10:19:15Z,2021-08-01T10:30:05Z,2021-08-01T10:19:15Z,Desorbed NA,19,19,19,19,0,650,,GNA_132_210730_7312021_19.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_132_210730_7312021_19.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.683333333333334
2021-07-31T17:55:54Z,2021-08-01T10:50:03Z,2021-08-01T11:00:59Z,2021-08-01T10:50:03Z,Desorbed NA,20,20,20,20,0,656,,GNA_133_210730_7312021_20.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_133_210730_7312021_20.qgd,07ad12c2-151c-4370-99de-7cbd130fb03f,1,30.8
2021-08-01T16:55:04Z,2021-08-02T00:00:00Z,2021-08-01T23:58:49Z,2021-08-01T23:58:49Z,Desorbed NA,1,1,1,1,0,71,,Blank1_812021_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_812021_01.qgd,50116884-0d07-45a5-8520-efba59974780,1,789.95
2021-08-01T16:55:04Z,2021-08-02T00:30:27Z,2021-08-02T00:41:24Z,2021-08-02T00:30:27Z,Desorbed NA,2,2,2,2,0,657,,GNA_101_210729_812021_02.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_101_210729_812021_02.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.45
2021-08-01T16:55:04Z,2021-08-02T01:01:26Z,2021-08-02T01:12:20Z,2021-08-02T01:01:26Z,Desorbed NA,3,3,3,3,0,654,,GNA_102_210729_812021_03.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_102_210729_812021_03.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.983333333333334
2021-08-01T16:55:04Z,2021-08-02T01:32:28Z,2021-08-02T01:43:12Z,2021-08-02T01:32:28Z,Desorbed NA,4,4,4,4,0,644,,GNA_103_210729_812021_04.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_103_210729_812021_04.qgd,50116884-0d07-45a5-8520-efba59974780,1,31.033333333333335
2021-08-01T16:55:04Z,2021-08-02T02:03:25Z,2021-08-02T02:14:19Z,2021-08-02T02:03:25Z,Desorbed NA,5,5,5,5,0,654,,GNA_104_210729_812021_05.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_104_210729_812021_05.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.95
2021-08-01T16:55:04Z,2021-08-02T02:34:27Z,2021-08-02T02:45:22Z,2021-08-02T02:34:27Z,Desorbed NA,6,6,6,6,0,655,,GNA_105_210729_812021_06.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_105_210729_812021_06.qgd,50116884-0d07-45a5-8520-efba59974780,1,31.033333333333335
2021-08-01T16:55:04Z,2021-08-02T03:05:31Z,2021-08-02T03:16:28Z,2021-08-02T03:05:31Z,Desorbed NA,7,7,7,7,0,657,,GNA_106_210729_812021_07.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_106_210729_812021_07.qgd,50116884-0d07-45a5-8520-efba59974780,1,31.066666666666666
2021-08-01T16:55:04Z,2021-08-02T03:36:31Z,2021-08-02T03:47:25Z,2021-08-02T03:36:31Z,Desorbed NA,8,8,8,8,0,654,,GNA_107_210729_812021_08.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_107_210729_812021_08.qgd,50116884-0d07-45a5-8520-efba59974780,1,31
2021-08-01T16:55:04Z,2021-08-02T04:07:27Z,2021-08-02T04:18:24Z,2021-08-02T04:07:27Z,Desorbed NA,9,9,9,9,0,657,,GNA_108_210729_812021_09.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_108_210729_812021_09.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.933333333333334
2021-08-01T16:55:04Z,2021-08-02T04:38:24Z,2021-08-02T04:49:17Z,2021-08-02T04:38:24Z,Desorbed NA,10,10,10,10,0,653,,GNA_109_210729_812021_10.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_109_210729_812021_10.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.95
2021-08-01T16:55:04Z,2021-08-02T05:10:09Z,2021-08-02T05:20:06Z,2021-08-02T05:10:09Z,Desorbed NA,11,11,11,11,0,597,,GNA_110_210729_812021_11.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_110_210729_812021_11.qgd,50116884-0d07-45a5-8520-efba59974780,1,31.75
2021-08-01T16:55:04Z,2021-08-02T05:40:36Z,2021-08-02T05:51:28Z,2021-08-02T05:40:36Z,Desorbed NA,12,12,12,12,0,652,,GNA_111_210729_812021_12.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_111_210729_812021_12.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.45
2021-08-01T16:55:04Z,2021-08-02T06:11:27Z,2021-08-02T06:22:25Z,2021-08-02T06:11:27Z,Desorbed NA,13,13,13,13,0,658,,GNA_112_210729_812021_13.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_112_210729_812021_13.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.85
2021-08-01T16:55:04Z,2021-08-02T06:42:20Z,2021-08-02T06:53:15Z,2021-08-02T06:42:20Z,Desorbed NA,14,14,14,14,0,655,,GNA_113_210729_812021_14.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_113_210729_812021_14.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.883333333333333
2021-08-01T16:55:04Z,2021-08-02T07:13:13Z,2021-08-02T07:24:04Z,2021-08-02T07:13:13Z,Desorbed NA,15,15,15,15,0,651,,GNA_114_210729_812021_15.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_114_210729_812021_15.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.883333333333333
2021-08-01T16:55:04Z,2021-08-02T07:44:01Z,2021-08-02T07:54:58Z,2021-08-02T07:44:01Z,Desorbed NA,16,16,16,16,0,657,,GNA_115_210729_812021_16.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_115_210729_812021_16.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.8
2021-08-01T16:55:04Z,2021-08-02T08:14:46Z,2021-08-02T08:25:44Z,2021-08-02T08:14:46Z,Desorbed NA,17,17,17,17,0,658,,GNA_116_210729_812021_17.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_116_210729_812021_17.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.75
2021-08-01T16:55:04Z,2021-08-02T08:45:37Z,2021-08-02T08:56:29Z,2021-08-02T08:45:37Z,Desorbed NA,18,18,18,18,0,652,,GNA_117_210729_812021_18.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_117_210729_812021_18.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.85
2021-08-01T16:55:04Z,2021-08-02T09:16:20Z,2021-08-02T09:27:14Z,2021-08-02T09:16:20Z,Desorbed NA,19,19,19,19,0,654,,GNA_118_210729_812021_19.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_118_210729_812021_19.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.716666666666665
2021-08-01T16:55:04Z,2021-08-02T09:47:11Z,2021-08-02T09:57:59Z,2021-08-02T09:47:11Z,Desorbed NA,20,20,20,20,0,648,,GNA_119_210729_812021_20.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/GNA_119_210729_812021_20.qgd,50116884-0d07-45a5-8520-efba59974780,1,30.85
2021-08-02T07:31:27Z,2021-08-02T14:36:23Z,2021-08-02T14:30:10Z,2021-08-02T14:30:10Z,Desorbed NA,1,1,1,1,0,373,,Blank1_822021_01.qgd,,Martin,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis 2020/Blank1_822021_01.qgd,3e420835-ffac-495d-8f95-2629efc0c688,1,289.2
