index,sequence.start,Desorb.Start.Time,CreationTime,eithertime,status,Tube,markes_n,GC_n,either_n,markes_GC,create_desorb,verdict,FileName,sample,user,FullName,id,fuzzy_n,desorb.Start.diff
366,2017-08-23T09:44:56Z,2017-08-24T00:56:02Z,2017-08-24T00:58:44Z,2017-08-24T00:56:02Z,Desorbed NA,16,16,NA,16,NA,162,,Veg12WP14Aug2015_08232017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/Veg12WP14Aug2015_08232017.qgd,98565a16-15dc-4dcb-b080-eeaa4960d1f5,1,1971
367,2017-08-24T10:16:20Z,2017-08-24T17:21:11Z,2017-08-24T17:17:11Z,2017-08-24T17:17:11Z,Desorbed NA,1,1,NA,1,NA,240,,Blank_08242017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Blank_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,59109
368,2017-08-24T10:16:20Z,2017-08-24T17:51:38Z,2017-08-24T17:58:43Z,2017-08-24T17:51:38Z,Desorbed NA,2,2,NA,2,NA,425,,AirJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,1827
369,2017-08-24T10:16:20Z,2017-08-24T18:28:23Z,2017-08-24T18:35:26Z,2017-08-24T18:28:23Z,Desorbed NA,3,3,NA,3,NA,423,,ACJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ACJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2205
370,2017-08-24T10:16:20Z,2017-08-24T19:05:22Z,2017-08-24T19:12:25Z,2017-08-24T19:05:22Z,Desorbed NA,4,4,NA,4,NA,423,,HVJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2219
371,2017-08-24T10:16:20Z,2017-08-24T19:42:31Z,2017-08-24T19:49:34Z,2017-08-24T19:42:31Z,Desorbed NA,5,5,NA,5,NA,423,,CRJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/CRJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2229
372,2017-08-24T10:16:20Z,2017-08-24T20:19:13Z,2017-08-24T20:26:16Z,2017-08-24T20:19:13Z,Desorbed NA,6,6,NA,6,NA,423,duplicate,ESJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ESJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,2,2202
373,2017-08-24T10:16:20Z,2017-08-24T20:19:13Z,2017-08-24T20:30:25Z,2017-08-24T20:19:13Z,Desorbed NA,6,6,NA,6,NA,672,duplicate,AirDryJuly23_07223017anal.qgd,,,C:/GCMSsolution/Data/Project1/RMBL Analysis/AirDryJuly23_07223017anal.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,2,0
374,2017-08-24T10:16:20Z,2017-08-24T20:56:16Z,2017-08-24T21:03:16Z,2017-08-24T20:56:16Z,Desorbed NA,7,7,NA,7,NA,420,,GBJul26_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/GBJul26_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2223
375,2017-08-24T10:16:20Z,2017-08-24T21:33:09Z,2017-08-24T21:40:11Z,2017-08-24T21:33:09Z,Desorbed NA,8,8,NA,8,NA,422,,AMJul28_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AMJul28_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2213
376,2017-08-24T10:16:20Z,2017-08-24T22:10:12Z,2017-08-24T22:17:16Z,2017-08-24T22:10:12Z,Desorbed NA,9,9,NA,9,NA,424,duplicate,AirJul28_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirJul28_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,2,2223
377,2017-08-24T10:16:20Z,2017-08-24T22:10:12Z,2017-08-24T22:13:48Z,2017-08-24T22:10:12Z,Desorbed NA,9,9,NA,9,NA,216,duplicate,AirDryJuly26_07262017anal.qgd,,,C:/GCMSsolution/Data/Project1/RMBL Analysis/AirDryJuly26_07262017anal.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,2,0
378,2017-08-24T10:16:20Z,2017-08-24T22:47:06Z,2017-08-24T22:54:11Z,2017-08-24T22:47:06Z,Desorbed NA,10,10,NA,10,NA,425,,AirJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2214
379,2017-08-24T10:16:20Z,2017-08-24T23:24:56Z,2017-08-24T23:31:03Z,2017-08-24T23:24:56Z,Desorbed NA,11,11,NA,11,NA,367,,CRJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/CRJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2270
380,2017-08-24T10:16:20Z,2017-08-25T00:00:57Z,2017-08-25T00:07:58Z,2017-08-25T00:00:57Z,Desorbed NA,12,12,NA,12,NA,421,,HVJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2161
381,2017-08-24T10:16:20Z,2017-08-25T00:37:57Z,2017-08-25T00:45:02Z,2017-08-25T00:37:57Z,Desorbed NA,13,13,NA,13,NA,425,,ACAug5_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ACAug5_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2220
382,2017-08-24T10:16:20Z,2017-08-25T01:14:54Z,2017-08-25T01:21:57Z,2017-08-25T01:14:54Z,Desorbed NA,14,14,NA,14,NA,423,,ESJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ESJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2217
383,2017-08-24T10:16:20Z,2017-08-25T01:52:15Z,2017-08-25T01:59:22Z,2017-08-25T01:52:15Z,Desorbed NA,15,15,NA,15,NA,427,,GBAug5_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/GBAug5_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2241
384,2017-08-24T10:16:20Z,2017-08-25T02:29:03Z,2017-08-25T02:36:09Z,2017-08-25T02:29:03Z,Desorbed NA,16,16,NA,16,NA,426,,AMAug5_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AMAug5_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2208
385,2017-08-24T10:16:20Z,2017-08-25T03:05:53Z,2017-08-25T03:12:48Z,2017-08-25T03:05:53Z,Desorbed NA,17,17,NA,17,NA,415,,AirAug5_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirAug5_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2210
386,2017-08-24T10:16:20Z,2017-08-25T03:42:48Z,2017-08-25T03:49:39Z,2017-08-25T03:42:48Z,Leak-test failure High Pressure Leak Failure,18,18,NA,18,NA,410.5,leak-blank,HVleafJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVleafJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2215.5
387,2017-08-24T10:16:20Z,2017-08-25T04:19:44Z,2017-08-25T04:26:08Z,2017-08-25T04:19:44Z,Desorbed NA,19,19,NA,19,NA,384,,CRleafJul30_08242017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/CRleafJul30_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,2215.5
388,2017-08-24T10:16:20Z,2017-08-25T04:50:58Z,2017-08-25T05:02:59Z,2017-08-25T04:50:58Z,Desorbed NA,20,20,NA,20,NA,721,,Bake_08242017.qgd,,Blank,C:/GCMSsolution/Data/Project1/RMBL Data/Bakeouts/Bake_08242017.qgd,21723876-eafa-471d-9f42-0e5c672a29ae,1,1874
389,2017-08-25T07:22:12Z,2017-08-25T14:28:17Z,2017-08-25T14:23:23Z,2017-08-25T14:23:23Z,Desorbed NA,1,1,NA,1,NA,294,,Blank_08252017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Blank_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,34639
390,2017-08-25T07:22:12Z,2017-08-25T15:01:55Z,2017-08-25T15:05:50Z,2017-08-25T15:01:55Z,Leak-test failure High Pressure Leak Failure,2,2,NA,2,NA,234.5,leak-blank,HVleafJul30redo_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVleafJul30redo_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2018.5
391,2017-08-25T07:22:12Z,2017-08-25T15:35:34Z,2017-08-25T15:42:02Z,2017-08-25T15:35:34Z,Desorbed NA,3,3,NA,3,NA,388,,AMleafAug5_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AMleafAug5_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2018.5
392,2017-08-25T07:22:12Z,2017-08-25T16:11:50Z,2017-08-25T16:18:44Z,2017-08-25T16:11:50Z,Desorbed NA,4,4,NA,4,NA,414,,ESleafJul30_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ESleafJul30_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2176
393,2017-08-25T07:22:12Z,2017-08-25T16:48:38Z,2017-08-25T16:55:44Z,2017-08-25T16:48:38Z,Desorbed NA,5,5,NA,5,NA,426,,GBleafAug5_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/GBleafAug5_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2208
394,2017-08-25T07:22:12Z,2017-08-25T17:25:30Z,2017-08-25T17:32:34Z,2017-08-25T17:25:30Z,Desorbed NA,6,6,NA,6,NA,424,,ACleafAug5_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ACleafAug5_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2212
395,2017-08-25T07:22:12Z,2017-08-25T18:02:31Z,2017-08-25T17:50:32Z,2017-08-25T17:50:32Z,Desorbed NA,7,7,NA,7,NA,719,duplicate,STD3uL0.01_07252017anal.qgd,,Standards,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/STD3uL0.01_07252017anal.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,2,2221
396,2017-08-25T07:22:12Z,2017-08-25T18:02:31Z,2017-08-25T18:09:33Z,2017-08-25T18:02:31Z,Desorbed NA,7,7,NA,7,NA,422,duplicate,Blank2_08252017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Blank2_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,2,0
397,2017-08-25T07:22:12Z,2017-08-25T18:39:37Z,2017-08-25T18:46:41Z,2017-08-25T18:39:37Z,Desorbed NA,8,8,NA,8,NA,424,,Lupine1Aug3L_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Lupine1Aug3L_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2226
398,2017-08-25T07:22:12Z,2017-08-25T19:16:47Z,2017-08-25T19:23:53Z,2017-08-25T19:16:47Z,Desorbed NA,9,9,NA,9,NA,426,,Lupine2Aug3L_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Lupine2Aug3L_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2230
399,2017-08-25T07:22:12Z,2017-08-25T19:54:14Z,2017-08-25T20:01:18Z,2017-08-25T19:54:14Z,Desorbed NA,10,10,NA,10,NA,424,,LupineR1Aug20_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/LupineR1Aug20_08252017.qgd,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,2247
400,2017-08-25T07:22:12Z,NA,NA,NA,NA NA,11,11,NA,11,NA,NA,skip-notrun,NA,,,NA,bf3978ae-d01b-4a56-bb25-1051fc9841b9,1,NA
401,2017-08-25T14:26:21Z,NA,NA,NA,Leak-test failure High Pressure Leak Failure,2,1,NA,1,NA,NA,leak-blank,NA,HVleafJul30redo2_08252017.qgd,,NA,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,NA
402,2017-08-25T14:26:21Z,2017-08-25T21:54:01Z,2017-08-25T22:00:31Z,2017-08-25T21:54:01Z,Desorbed NA,3,2,NA,2,NA,390,,LupineR2Aug20redo_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/LupineR2Aug20redo_08252017.qgd,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,NA
403,2017-08-25T14:26:21Z,2017-08-25T22:31:35Z,2017-08-25T22:38:41Z,2017-08-25T22:31:35Z,Desorbed NA,4,3,NA,3,NA,426,,LupineR3Aug20_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/LupineR3Aug20_08252017.qgd,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,2254
404,2017-08-25T14:26:21Z,2017-08-25T23:10:07Z,2017-08-25T23:17:10Z,2017-08-25T23:10:07Z,Desorbed NA,5,4,NA,4,NA,423,,LupineR4Aug20_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/LupineR4Aug20_08252017.qgd,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,2312
405,2017-08-25T14:26:21Z,2017-08-25T23:48:47Z,2017-08-25T23:55:54Z,2017-08-25T23:48:47Z,Desorbed NA,6,5,NA,5,NA,427,,Lupine3Aug3_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Lupine3Aug3_08252017.qgd,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,2320
406,2017-08-25T14:26:21Z,2017-08-26T00:27:45Z,2017-08-26T00:34:47Z,2017-08-26T00:27:45Z,Desorbed NA,7,6,NA,6,NA,422,,Lupine4Aug3_08252017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Lupine4Aug3_08252017.qgd,5566bfb7-2c2e-4e15-a0a6-628b8e21f7bb,1,2338
407,2017-08-26T07:48:32Z,2017-08-26T14:53:26Z,2017-08-26T14:49:28Z,2017-08-26T14:49:28Z,Desorbed NA,1,1,NA,1,NA,238,,Blank_08262017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Blank_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,51941
408,2017-08-26T07:48:32Z,2017-08-26T15:26:36Z,2017-08-26T15:30:51Z,2017-08-26T15:26:36Z,Leak-test failure High Pressure Leak Failure,2,2,NA,2,NA,255,leak-blank,HVleafJul30redo3_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVleafJul30redo3_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,1990
409,2017-08-26T07:48:32Z,2017-08-26T15:59:46Z,2017-08-26T16:06:17Z,2017-08-26T15:59:46Z,Desorbed NA,3,3,NA,3,NA,391,,AirAug3_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirAug3_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,1990
410,2017-08-26T07:48:32Z,2017-08-26T16:36:15Z,2017-08-26T16:43:20Z,2017-08-26T16:36:15Z,Desorbed NA,4,4,NA,4,NA,425,,Lupine5Aug3L_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Lupine5Aug3L_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2189
411,2017-08-26T07:48:32Z,2017-08-26T17:14:53Z,2017-08-26T17:21:53Z,2017-08-26T17:14:53Z,Desorbed NA,5,5,NA,5,NA,420,,AirAug20_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirAug20_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2318
412,2017-08-26T07:48:32Z,2017-08-26T17:52:02Z,2017-08-26T17:59:01Z,2017-08-26T17:52:02Z,Desorbed NA,6,6,NA,6,NA,419,,AirAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2229
413,2017-08-26T07:48:32Z,2017-08-26T18:29:17Z,2017-08-26T18:36:21Z,2017-08-26T18:29:17Z,Desorbed NA,7,7,NA,7,NA,424,,AMAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AMAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2235
414,2017-08-26T07:48:32Z,2017-08-26T19:06:41Z,2017-08-26T19:13:45Z,2017-08-26T19:06:41Z,Desorbed NA,8,8,NA,8,NA,424,,GBAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/GBAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2244
415,2017-08-26T07:48:32Z,2017-08-26T19:44:15Z,2017-08-26T19:51:18Z,2017-08-26T19:44:15Z,Desorbed NA,9,9,NA,9,NA,423,,HVAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HVAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2254
416,2017-08-26T07:48:32Z,2017-08-26T20:22:10Z,2017-08-26T20:29:21Z,2017-08-26T20:22:10Z,Desorbed NA,10,10,NA,10,NA,431,,CRAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/CRAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2275
417,2017-08-26T07:48:32Z,2017-08-26T21:01:35Z,2017-08-26T21:07:45Z,2017-08-26T21:01:35Z,Desorbed NA,11,11,NA,11,NA,370,,ACAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ACAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2365
418,2017-08-26T07:48:32Z,2017-08-26T21:39:41Z,2017-08-26T21:46:51Z,2017-08-26T21:39:41Z,Desorbed NA,12,12,NA,12,NA,430,,ESAug9_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/ESAug9_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2286
419,2017-08-26T07:48:32Z,2017-08-26T22:19:06Z,2017-08-26T22:26:10Z,2017-08-26T22:19:06Z,Desorbed NA,13,13,NA,13,NA,424,,AirAug25_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/AirAug25_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2365
420,2017-08-26T07:48:32Z,2017-08-26T22:58:36Z,2017-08-26T23:05:42Z,2017-08-26T22:58:36Z,Desorbed NA,14,14,NA,14,NA,426,,HM1Aug25_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HM1Aug25_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2370
421,2017-08-26T07:48:32Z,2017-08-26T23:38:18Z,2017-08-26T23:45:23Z,2017-08-26T23:38:18Z,Desorbed NA,15,15,NA,15,NA,425,,HM2Aug25_08262017.qgd,,,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/HM2Aug25_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2382
422,2017-08-26T07:48:32Z,2017-08-27T00:18:02Z,2017-08-27T00:25:10Z,2017-08-27T00:18:02Z,Desorbed NA,16,16,NA,16,NA,428,,Blank2_08262017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Other species - Campbell/Blank2_08262017.qgd,2a728d80-1a6e-44e0-9cc6-a4c6eca1c7d9,1,2384
423,2017-08-26T18:40:32Z,2017-08-27T01:45:20Z,2017-08-27T01:41:43Z,2017-08-27T01:41:43Z,Desorbed NA,3,1,NA,1,NA,217,,I3DJul24_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I3DJul24_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,5238
424,2017-08-26T18:40:32Z,2017-08-27T02:15:47Z,2017-08-27T02:18:35Z,2017-08-27T02:15:47Z,Desorbed NA,4,2,NA,2,NA,168,,I3NAug1_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I3NAug1_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1827
425,2017-08-26T18:40:32Z,2017-08-27T02:47:59Z,2017-08-27T02:50:46Z,2017-08-27T02:47:59Z,Desorbed NA,5,3,NA,3,NA,167,,I10DJul24_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I10DJul24_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1932
426,2017-08-26T18:40:32Z,2017-08-27T03:20:51Z,2017-08-27T03:23:40Z,2017-08-27T03:20:51Z,Desorbed NA,6,4,NA,4,NA,169,,I10NAug108262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I10NAug108262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1972
427,2017-08-26T18:40:32Z,2017-08-27T03:53:20Z,2017-08-27T03:55:56Z,2017-08-27T03:53:20Z,Desorbed NA,7,5,NA,5,NA,156,,I11DJul24_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I11DJul24_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1949
428,2017-08-26T18:40:32Z,2017-08-27T04:25:24Z,2017-08-27T04:28:03Z,2017-08-27T04:25:24Z,Desorbed NA,8,6,NA,6,NA,159,,I11NAug1_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I11NAug1_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1924
429,2017-08-26T18:40:32Z,2017-08-27T04:57:31Z,2017-08-27T05:00:19Z,2017-08-27T04:57:31Z,Desorbed NA,9,7,NA,7,NA,168,,I12DJul24_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I12DJul24_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1927
430,2017-08-26T18:40:32Z,2017-08-27T05:29:46Z,2017-08-27T05:32:27Z,2017-08-27T05:29:46Z,Desorbed NA,10,8,NA,8,NA,161,,I12NAug1_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I12NAug1_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1935
431,2017-08-26T18:40:32Z,2017-08-27T06:02:41Z,2017-08-27T06:04:30Z,2017-08-27T06:02:41Z,Desorbed NA,11,9,NA,9,NA,109,,I17DJul244_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I17DJul244_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1975
432,2017-08-26T18:40:32Z,2017-08-27T06:33:42Z,2017-08-27T06:36:28Z,2017-08-27T06:33:42Z,Desorbed NA,12,10,NA,10,NA,166,,I15NAug1_08262017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I15NAug1_08262017.qgd,368cc4b1-62ea-4b88-b1dd-372666b50320,1,1861
433,2017-08-27T08:49:03Z,2017-08-27T15:54:00Z,2017-08-27T15:49:50Z,2017-08-27T15:49:50Z,Desorbed NA,1,1,NA,1,NA,250,,Blank_08272017.qgd,,Blank,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/Blank_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,33618
434,2017-08-27T08:49:03Z,2017-08-27T16:24:31Z,2017-08-27T16:27:06Z,2017-08-27T16:24:31Z,Desorbed NA,3,2,NA,2,NA,155,,I2NAug1_08272017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I2NAug1_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,1831
435,2017-08-27T08:49:03Z,2017-08-27T16:57:23Z,2017-08-27T16:59:59Z,2017-08-27T16:57:23Z,Desorbed NA,4,3,NA,3,NA,156,,I4NAug1_08272017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I4NAug1_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,1972
436,2017-08-27T08:49:03Z,2017-08-27T17:29:34Z,2017-08-27T17:32:10Z,2017-08-27T17:29:34Z,Desorbed NA,5,4,NA,4,NA,156,,I6NAug1_08272017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I6NAug1_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,1931
437,2017-08-27T08:49:03Z,2017-08-27T18:02:32Z,2017-08-27T18:05:12Z,2017-08-27T18:02:32Z,Desorbed NA,6,5,NA,5,NA,160,,I9NAug1_08272017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I9NAug1_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,1978
438,2017-08-27T08:49:03Z,2017-08-27T18:34:39Z,2017-08-27T18:37:15Z,2017-08-27T18:34:39Z,Desorbed NA,7,6,NA,6,NA,156,,I17NAug1_08272017.qgd,,D Campbell : Longterm,C:/GCMSsolution/Data/Project1/Campbell RMBL Data/Ipomopsis/I17NAug1_08272017.qgd,03a1b65f-1f21-445a-8793-bf5f4d6079a1,1,1927
